Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
ptp_leaf,media-PTP-2,Ethernet8,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet9,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet10,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet11,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet12,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet13,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet14,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet15,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet16,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet17,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet18,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet19,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet20,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet21,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet22,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet23,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet24,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet25,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet26,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet27,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet28,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet29,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet30,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet31,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet32,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet33,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet34,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet35,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet36,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet37,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet38,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet39,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet40,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet41,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet42,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet43,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet44,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet45,network_port,Evertz 5700MSC-IP Eth2,,False
ptp_leaf,media-PTP-2,Ethernet46,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet47,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet48,network_port,Meinberg Interface(cu-cu),,False
ptp_leaf,media-PTP-2,Ethernet49,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet50,network_port,mcs senders/receivers,,False
ptp_leaf,media-PTP-2,Ethernet51,media_spine,amber-spine1,Ethernet28/1,True
ptp_leaf,media-PTP-2,Ethernet52,media_spine,blue-spine1,Ethernet28/1,True
ptp_leaf,media-PTP-2,Ethernet53,network_port,Meinberg SFP-1G-T,,False
ptp_leaf,media-PTP-2,Ethernet54,network_port,Meinberg 1G Optical,,True
